Count,key
7.0,MI415026_46.8125N_88.6875W.wdb.xml_26013
70.0,MI395314_46.8125N_87.6875W.wdb.xml_26103
6.0,MI395059_46.8125N_87.6875W.wdb.xml_26103
3.0,MI395175_46.8125N_87.6875W.wdb.xml_26103
11.0,MI395281_46.8125N_87.8125W.wdb.xml_26103
77.0,MI414974_46.8125N_88.5625W.wdb.xml_26013
2.0,MI416076_46.8125N_88.6875W.wdb.xml_26061
1.0,MI395281_46.8125N_87.6875W.wdb.xml_26103
1.0,MI414973_46.8125N_88.5625W.wdb.xml_26013
5.0,MI1456467_46.8125N_89.3125W.wdb.xml_26131
129.0,MI415024_46.8125N_88.5625W.wdb.xml_26013
38.0,MI414978_46.8125N_88.6875W.wdb.xml_26013
12.0,MI415026_46.8125N_88.5625W.wdb.xml_26013
1.0,MI395254_46.8125N_87.6875W.wdb.xml_26103
1.0,MI1455266_46.6875N_86.0625W.wdb.xml_26003
8.0,MI1456435_46.8125N_89.3125W.wdb.xml_26131
1.0,MI653848_46.5625N_85.4375W.wdb.xml_26095
9.0,MI414977_46.8125N_88.6875W.wdb.xml_26013
3.0,MI395231_46.8125N_87.6875W.wdb.xml_26103
3.0,MI414959_46.8125N_88.6875W.wdb.xml_26013
1.0,MI1456542_46.8125N_89.3125W.wdb.xml_26131
4.0,MI1674821_46.8125N_89.3125W.wdb.xml_26131
9.0,MI414988_46.8125N_88.6875W.wdb.xml_26013
17.0,MI1456437_46.8125N_89.3125W.wdb.xml_26131
8.0,MI1456455_46.8125N_89.3125W.wdb.xml_26131
1.0,MI415002_46.8125N_88.3125W.wdb.xml_26013
4.0,MI399613_46.6875N_85.5625W.wdb.xml_26095
21.0,MI1456585_46.8125N_89.3125W.wdb.xml_26131
1.0,MI414973_46.8125N_88.3125W.wdb.xml_26013
38.0,MI414980_46.8125N_88.6875W.wdb.xml_26013
2.0,MI395032_46.8125N_87.8125W.wdb.xml_26103
1.0,MI399629_46.6875N_85.8125W.wdb.xml_26095
2.0,MI415013_46.8125N_88.5625W.wdb.xml_26013
1.0,MI1455341_46.6875N_85.9375W.wdb.xml_26003
34.0,MI1456393_46.8125N_89.3125W.wdb.xml_26131
3.0,MI414977_46.8125N_88.5625W.wdb.xml_26013
